CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PANALH,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_MORENA_PANALH,PT_MORENA,PT_PANALH,MORENA_PANALH,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,183,1,5,31,4,4,0,1,60,10,0,0,0,0,0,0,0,0,115,0,2,117,302
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,184,1,11,52,4,1,3,4,93,32,3,3,1,1,1,2,0,2,213,0,14,227,574
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,185,1,3,7,1,3,1,0,48,2,2,0,0,0,0,0,0,0,67,0,5,72,148
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,186,1,6,45,4,3,2,4,110,25,0,1,0,0,0,0,0,1,201,0,7,208,490
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,187,2,7,114,26,7,41,7,255,46,2,0,0,0,2,3,0,0,510,1,15,526,1014
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,188,1,7,28,3,4,8,3,105,16,0,0,0,0,0,2,0,0,176,1,3,180,498
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,189,1,3,22,11,2,10,3,59,12,0,0,0,0,0,0,0,0,122,0,5,127,430
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,190,1,2,46,2,3,7,6,103,9,0,1,0,0,0,1,0,0,180,0,9,189,410
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,191,2,24,64,5,2,17,4,168,15,4,2,0,1,1,0,0,3,310,0,11,321,837
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,192,1,12,25,11,2,5,4,70,18,1,0,0,0,1,0,0,1,150,0,5,155,474
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,193,2,5,51,3,7,2,6,155,20,1,1,0,0,0,0,0,4,255,0,6,261,948
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,194,2,10,68,1,4,9,13,161,14,2,2,0,0,1,0,1,1,287,0,7,294,1123
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,195,2,11,59,2,5,6,8,192,24,1,2,0,0,4,2,0,3,319,0,10,329,853
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,196,1,7,75,4,8,1,7,201,13,0,0,0,0,2,0,0,0,318,1,8,327,715
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,197,2,11,122,8,6,15,10,459,31,2,1,0,0,4,0,0,6,675,2,21,698,1318
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,198,1,4,17,3,1,6,5,34,6,0,0,0,0,0,0,0,0,76,0,0,76,181
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,199,2,5,73,3,4,7,3,104,11,2,0,0,0,1,0,0,1,214,0,7,221,437
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,200,2,7,76,9,3,2,9,147,17,4,0,0,0,2,0,0,4,280,0,15,295,1043
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,201,2,13,125,11,3,9,7,255,32,2,1,0,0,1,0,0,0,459,0,13,472,1343
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,203,2,10,114,6,5,8,16,243,47,2,1,0,0,4,2,0,1,459,0,6,465,1116
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,204,2,7,112,7,3,8,15,392,53,0,0,0,0,5,2,1,5,610,1,7,618,1500
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,205,1,2,19,0,1,1,2,56,14,0,0,0,0,1,1,1,0,98,0,2,100,190
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,331,4,19,405,14,4,9,34,608,121,7,0,0,0,9,1,0,12,1243,0,30,1273,2439
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,332,2,8,240,12,3,25,23,337,29,4,1,0,0,5,4,0,1,692,0,23,715,1274
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,333,2,5,187,3,1,11,19,190,23,4,1,0,0,0,0,0,2,446,1,21,468,1084
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,334,1,2,84,0,3,4,0,77,13,0,0,1,0,0,1,0,0,185,0,7,192,297
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,335,2,6,123,6,4,3,22,187,42,4,0,0,2,3,1,0,5,408,0,8,416,901
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,336,3,14,272,9,1,21,27,527,80,6,3,1,3,2,0,0,8,974,0,18,992,1866
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,337,1,5,114,1,2,4,3,140,7,2,0,0,0,2,0,0,3,283,0,6,289,477
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,340,5,20,465,6,10,26,37,771,85,13,3,0,0,12,2,0,7,1457,0,35,1492,3198
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,341,2,14,160,4,3,17,13,313,30,8,2,0,0,9,4,0,7,584,0,15,599,1470
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,700,1,12,94,31,4,7,10,197,34,7,0,0,3,8,1,1,9,418,0,7,425,706
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,702,1,4,20,92,2,5,9,43,8,3,0,0,0,0,0,1,0,187,0,5,192,394
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,703,1,1,15,31,0,2,0,10,1,1,0,0,0,0,0,0,0,61,1,3,65,105
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,704,3,10,198,169,6,17,17,312,28,19,0,0,1,3,1,1,8,790,0,15,805,1586
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,707,1,1,38,57,1,5,2,58,5,5,0,0,0,2,0,0,0,174,0,5,179,332
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,709,1,0,36,22,2,2,0,57,7,0,0,1,1,1,1,1,1,132,0,0,132,168
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,710,3,18,186,89,19,21,38,486,33,12,0,0,2,6,2,1,6,919,0,17,936,1688
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,711,1,1,25,53,3,3,7,29,4,0,0,0,4,0,0,0,2,131,0,8,139,275
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,712,2,15,176,40,10,11,15,335,14,9,1,0,2,7,1,0,6,642,0,18,660,1208
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,994,3,13,282,5,9,11,27,782,121,2,4,0,0,3,4,1,17,1281,0,22,1303,2245
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,995,1,4,26,1,2,0,1,92,7,0,0,0,0,0,0,0,0,133,0,3,136,249
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,996,2,11,135,3,8,9,15,349,51,0,1,0,0,1,0,0,3,586,0,18,604,1228
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,997,2,1,128,4,2,8,8,271,31,0,1,0,0,2,0,1,2,459,0,10,469,817
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,998,1,1,31,1,0,5,8,62,9,0,0,0,0,0,0,0,0,117,0,1,118,166
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,999,1,1,59,2,1,2,2,158,23,3,0,0,0,1,1,0,0,253,0,5,258,404
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1000,1,4,59,2,1,2,4,214,25,0,0,0,3,0,0,3,0,317,0,2,319,513
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1001,1,2,78,5,1,3,2,211,21,2,0,0,0,2,0,2,2,331,0,5,336,561
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1002,1,2,142,4,2,5,3,220,5,0,0,0,2,3,0,0,2,390,0,5,395,546
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1003,1,1,21,0,0,1,2,31,4,1,0,0,0,0,0,0,0,61,0,0,61,102
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1004,1,0,20,1,0,1,3,54,6,0,0,0,0,0,0,0,0,85,0,2,87,134
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1005,1,0,26,2,4,2,8,157,18,0,0,0,2,0,0,1,0,220,0,7,227,434
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1006,1,1,48,1,1,6,1,70,5,0,0,0,0,0,0,0,0,133,0,2,135,274
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1007,1,1,15,0,0,1,2,41,9,0,0,0,0,0,0,0,1,70,0,1,71,114
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1008,4,21,259,7,17,31,48,794,75,9,2,0,2,16,4,0,12,1297,0,22,1319,2500
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1009,3,18,240,6,12,56,33,533,54,5,0,0,0,16,6,0,9,988,0,18,1006,1820
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1010,4,21,251,5,9,52,36,760,91,8,2,0,0,12,4,0,17,1268,1,31,1300,2669
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1011,4,19,286,6,12,29,25,752,82,7,1,1,5,8,2,0,9,1244,1,20,1265,2454
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1012,1,10,121,1,3,5,5,180,24,1,1,0,0,4,1,0,1,357,0,8,365,639
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1013,3,15,196,2,8,13,17,598,53,8,0,0,0,11,4,0,6,931,2,20,953,2042
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1014,3,38,145,5,4,29,29,427,33,4,1,0,2,9,3,3,4,736,1,10,747,1667
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1015,3,45,193,6,2,21,34,516,44,9,1,1,2,12,1,5,0,892,3,17,912,2229
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1016,4,38,264,9,16,33,49,754,42,11,2,0,0,9,3,1,6,1237,1,33,1271,2627
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1017,2,15,126,5,4,16,11,269,27,6,1,0,2,2,3,1,4,492,0,11,503,1054
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1019,1,3,43,1,2,17,13,132,9,0,2,0,0,3,0,0,1,226,0,4,230,417
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1020,2,4,218,7,5,19,15,304,23,3,0,0,0,7,0,1,5,611,0,11,622,1328
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1021,2,5,131,4,10,36,14,316,40,5,0,0,0,6,0,0,8,575,1,24,600,1273
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1022,1,6,105,3,5,13,16,148,17,4,1,0,0,2,1,0,1,322,0,7,329,699
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1023,3,9,55,3,4,16,5,211,10,5,1,0,0,5,0,0,4,328,0,14,342,922
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1024,1,4,111,2,1,3,7,56,2,3,0,0,0,1,1,0,1,192,0,7,199,362
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1025,1,2,70,0,0,14,4,69,3,0,0,0,0,0,1,1,1,165,0,8,173,418
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,202,1,1,86,23,3,4,3,96,6,3,1,1,0,1,0,3,0,231,0,15,246,716
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,338,1,4,130,2,1,5,4,129,10,0,2,0,0,2,0,0,3,292,0,5,297,514
5,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,339,1,3,183,3,4,4,13,190,6,4,0,0,0,4,0,0,1,415,0,4,419,741
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,705,1,1,38,16,2,1,2,25,2,0,0,0,0,0,0,0,0,87,0,1,88,138
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,708,1,5,106,74,6,3,4,81,5,0,0,0,2,0,0,0,0,286,0,4,290,485
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1018,1,1,26,2,2,2,11,86,24,0,0,0,1,1,1,0,1,158,0,6,164,300
5,13,HIDALGO,9,METEPEC,1,ACATLAN,1,2,23,155,6,1,8,17,216,65,4,2,0,0,3,2,0,6,508,0,26,534,1479
5,13,HIDALGO,9,METEPEC,1,ACATLAN,2,2,34,72,8,9,2,8,167,92,3,2,0,0,0,2,0,3,402,0,6,408,1097
5,13,HIDALGO,9,METEPEC,1,ACATLAN,3,1,4,42,2,1,4,5,59,36,0,2,0,0,2,0,0,3,160,0,7,167,282
5,13,HIDALGO,9,METEPEC,1,ACATLAN,4,1,3,28,0,7,3,5,44,16,2,0,0,1,0,0,0,1,110,0,4,114,277
5,13,HIDALGO,9,METEPEC,1,ACATLAN,5,2,15,100,6,12,9,6,109,105,4,0,0,0,2,0,0,1,369,0,15,384,991
5,13,HIDALGO,9,METEPEC,1,ACATLAN,6,3,26,78,3,9,4,6,161,92,2,0,0,0,3,2,0,4,390,0,14,404,1233
5,13,HIDALGO,9,METEPEC,1,ACATLAN,7,2,39,129,6,3,6,18,162,116,2,2,0,0,1,1,0,4,489,0,8,497,1351
5,13,HIDALGO,9,METEPEC,1,ACATLAN,8,3,39,162,11,4,15,26,229,79,7,2,0,0,3,0,2,5,584,0,26,610,2042
5,13,HIDALGO,9,METEPEC,1,ACATLAN,9,4,43,188,6,5,15,28,363,114,5,3,0,0,7,2,0,8,787,0,16,803,2844
5,13,HIDALGO,9,METEPEC,1,ACATLAN,10,3,59,184,16,8,15,27,246,99,7,2,0,1,3,2,1,8,678,0,24,702,1817
5,13,HIDALGO,9,METEPEC,1,ACATLAN,11,3,48,213,13,12,16,30,307,104,7,4,0,0,6,0,0,9,769,0,19,788,2160
5,13,HIDALGO,9,METEPEC,1,ACATLAN,12,3,20,191,4,1,5,9,114,120,4,3,0,0,2,0,0,5,478,0,8,486,1461
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,69,4,116,344,110,9,26,25,306,214,19,4,1,2,4,0,2,9,1191,1,35,1227,2495
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,70,1,6,33,8,0,4,0,21,5,0,0,0,0,0,0,0,0,77,0,2,79,135
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,71,1,5,18,7,1,7,1,7,9,0,0,0,0,0,0,0,0,55,0,2,57,123
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,72,2,23,41,17,1,2,4,65,25,0,0,0,0,1,0,0,0,179,0,23,202,498
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,73,1,18,26,12,2,4,2,25,10,2,0,0,1,1,0,0,0,103,0,8,111,275
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,74,1,9,56,21,4,5,2,70,28,3,3,0,0,2,0,0,5,208,1,7,216,406
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,75,1,1,36,13,1,1,6,20,11,3,0,0,0,0,1,1,1,95,0,3,98,189
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,76,1,6,38,2,2,3,1,11,5,0,2,0,0,0,0,0,0,70,0,0,70,133
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,77,2,41,200,45,9,7,2,69,35,12,6,1,2,2,1,0,0,432,0,10,442,795
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,78,2,30,164,55,9,17,18,170,64,6,3,1,0,6,0,2,0,545,0,16,561,1124
5,13,HIDALGO,9,METEPEC,4,AGUA BLANCA DE ITURBIDE,79,2,31,76,25,9,12,13,146,40,3,0,0,0,5,0,0,2,362,0,10,372,775
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,386,2,66,121,27,4,10,20,277,23,0,2,1,0,2,3,0,2,558,0,16,574,1353
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,387,2,45,71,6,5,11,12,185,18,2,2,0,0,2,1,0,2,362,0,10,372,904
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,390,1,31,15,1,2,1,1,33,3,1,0,0,0,0,0,0,0,88,0,1,89,192
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,391,1,80,18,7,1,8,8,121,13,1,2,0,0,1,4,0,0,264,0,8,272,633
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,392,2,90,61,3,8,5,11,356,33,2,3,1,0,3,4,0,2,582,0,17,599,1395
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,393,1,24,27,2,1,0,3,81,11,2,1,0,0,0,0,0,1,153,0,0,153,402
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,394,1,60,15,1,2,3,5,56,6,0,0,0,0,1,0,0,0,149,0,1,150,276
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,395,2,59,58,15,7,10,17,199,17,6,3,0,1,2,1,0,3,398,0,12,410,1170
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,396,1,28,48,4,0,5,16,104,17,5,4,0,0,0,1,0,0,232,0,11,243,747
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,397,2,71,46,4,2,7,14,262,27,7,1,1,0,2,1,0,4,449,0,9,458,996
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,398,2,68,76,18,2,3,11,202,14,6,4,0,1,2,0,0,1,408,0,16,424,970
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,399,2,66,85,8,3,8,16,242,23,1,1,0,0,9,1,0,9,472,0,13,485,1285
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,400,3,118,73,12,5,22,23,328,33,16,1,0,0,4,3,0,3,641,0,18,659,1798
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,401,1,20,28,15,1,2,2,80,7,1,0,0,0,0,0,0,0,156,0,4,160,355
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,402,1,15,46,7,2,2,2,117,5,4,0,0,0,0,1,0,1,202,0,6,208,464
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,403,1,39,33,5,1,7,15,112,19,0,2,0,0,0,0,0,2,235,0,5,240,693
5,13,HIDALGO,9,METEPEC,24,HUASCA DE OCAMPO,404,1,4,44,2,0,3,3,59,6,0,0,0,0,0,0,0,0,121,0,1,122,246
5,13,HIDALGO,9,METEPEC,27,HUEHUETLA,441,4,7,270,45,8,32,19,1001,319,6,0,0,2,8,5,0,12,1734,2,33,1769,2890
5,13,HIDALGO,9,METEPEC,27,HUEHUETLA,442,1,14,40,16,0,3,3,52,22,2,0,0,0,0,0,0,0,152,0,4,156,267
5,13,HIDALGO,9,METEPEC,27,HUEHUETLA,444,2,23,98,15,7,7,5,258,84,0,2,0,0,0,0,0,3,502,2,14,518,822
5,13,HIDALGO,9,METEPEC,27,HUEHUETLA,445,1,1,39,2,0,5,1,72,10,0,0,0,0,0,0,0,0,130,0,5,135,188
5,13,HIDALGO,9,METEPEC,27,HUEHUETLA,446,1,9,111,7,8,15,8,163,23,2,0,0,0,1,0,0,0,347,0,11,358,595
5,13,HIDALGO,9,METEPEC,27,HUEHUETLA,448,1,7,89,3,7,7,2,67,133,2,0,1,0,0,0,0,1,319,0,20,339,686
5,13,HIDALGO,9,METEPEC,27,HUEHUETLA,449,2,11,159,12,4,14,8,125,114,5,3,0,0,1,0,1,1,458,1,28,487,910
5,13,HIDALGO,9,METEPEC,27,HUEHUETLA,450,2,10,115,10,2,6,7,180,91,1,0,0,0,0,1,1,3,427,1,20,448,756
5,13,HIDALGO,9,METEPEC,27,HUEHUETLA,451,3,13,187,28,3,16,10,432,262,1,1,2,0,2,0,1,2,960,0,35,995,1766
5,13,HIDALGO,9,METEPEC,27,HUEHUETLA,452,2,6,90,9,3,17,10,353,165,2,2,0,0,2,1,0,15,675,1,12,688,1431
5,13,HIDALGO,9,METEPEC,27,HUEHUETLA,453,2,20,99,7,2,15,9,461,107,2,1,0,0,4,0,1,7,735,0,20,755,1382
5,13,HIDALGO,9,METEPEC,27,HUEHUETLA,454,2,2,136,11,3,11,11,408,81,1,0,0,0,4,0,0,2,670,0,15,685,1254
5,13,HIDALGO,9,METEPEC,27,HUEHUETLA,455,2,3,123,5,3,6,2,193,90,1,1,0,1,1,1,0,1,431,0,5,436,805
5,13,HIDALGO,9,METEPEC,27,HUEHUETLA,456,2,4,119,3,3,22,6,216,70,1,0,0,0,2,0,0,8,454,0,16,470,881
5,13,HIDALGO,9,METEPEC,36,METEPEC,665,5,30,222,37,11,15,30,411,153,10,2,0,0,16,5,1,13,956,0,37,993,2419
5,13,HIDALGO,9,METEPEC,36,METEPEC,666,1,8,37,5,2,1,5,25,28,1,0,0,0,0,0,0,4,116,0,5,121,218
5,13,HIDALGO,9,METEPEC,36,METEPEC,667,2,16,83,18,3,15,16,283,88,4,0,2,1,4,0,0,6,539,1,25,565,1263
5,13,HIDALGO,9,METEPEC,36,METEPEC,668,4,100,108,60,14,21,47,340,154,4,1,2,2,5,0,2,15,875,0,19,894,2257
5,13,HIDALGO,9,METEPEC,36,METEPEC,669,1,15,14,12,4,3,1,71,35,0,2,0,0,3,0,0,4,164,0,3,167,371
5,13,HIDALGO,9,METEPEC,36,METEPEC,670,2,10,59,14,2,5,8,121,46,3,1,1,0,4,1,1,3,279,0,6,285,851
5,13,HIDALGO,9,METEPEC,36,METEPEC,671,2,10,73,12,7,14,11,75,102,4,1,0,0,4,1,1,4,319,0,15,334,1069
5,13,HIDALGO,9,METEPEC,36,METEPEC,672,1,14,27,6,0,1,1,28,9,4,2,0,0,1,0,0,2,95,0,1,96,286
5,13,HIDALGO,9,METEPEC,36,METEPEC,673,1,5,61,5,5,6,8,96,32,3,0,0,0,0,2,1,0,224,1,0,225,715
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,713,2,6,92,3,3,19,14,275,26,1,2,0,1,4,0,0,4,450,1,18,469,1004
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,714,2,11,79,5,5,12,12,278,50,2,1,0,0,7,0,0,3,465,0,12,477,1020
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,715,2,29,134,3,6,11,24,418,57,9,1,0,0,10,2,0,10,714,1,14,729,1404
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,716,2,16,144,3,5,10,22,282,63,7,1,0,0,12,1,1,8,575,0,17,592,1077
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,717,2,8,110,1,4,22,21,214,53,5,1,0,0,8,0,0,4,451,0,16,467,769
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,718,2,17,145,5,9,7,21,333,80,7,1,0,1,4,1,0,6,637,0,16,653,1281
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,719,2,12,138,4,6,13,27,291,67,3,1,0,0,8,1,0,3,574,0,21,595,1139
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,720,3,25,177,3,7,28,20,437,98,3,2,0,0,11,1,1,7,820,0,23,843,1512
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,721,1,7,65,1,16,15,9,196,25,0,0,0,0,4,3,0,1,342,0,12,354,670
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,722,1,4,23,0,0,0,3,51,27,0,1,0,0,2,0,0,2,113,0,0,113,207
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,723,2,17,142,1,5,10,14,227,55,0,1,0,0,3,3,0,7,485,0,14,499,1067
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,724,1,3,21,0,1,6,0,63,17,0,0,0,0,0,1,0,0,112,0,0,112,224
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,812,3,27,341,10,5,16,19,530,61,6,0,0,2,3,1,0,10,1031,0,30,1061,1693
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,813,2,8,149,2,6,4,11,427,40,1,1,0,1,3,2,0,6,661,0,14,675,1233
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,814,1,13,64,7,3,1,6,135,6,0,0,0,0,3,0,0,0,238,1,3,242,423
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,815,1,9,109,0,2,5,9,152,26,2,0,0,0,0,0,0,4,318,0,9,327,601
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,816,1,9,97,2,2,7,8,207,10,3,0,0,0,3,1,0,1,350,0,6,356,541
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,817,1,9,108,4,5,4,3,162,54,5,2,0,1,0,0,0,2,359,0,10,369,705
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,818,2,6,165,9,8,19,6,207,39,2,0,0,0,2,1,0,3,467,1,11,479,976
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,819,1,4,82,4,1,3,2,200,27,0,0,0,0,1,1,1,2,328,0,10,338,577
5,13,HIDALGO,9,METEPEC,45,OMITLAN DE JUAREZ,820,1,3,63,4,2,2,7,123,15,0,0,0,0,2,0,0,0,221,0,2,223,386
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1026,3,6,323,91,14,12,11,385,67,2,0,1,4,5,1,0,6,928,0,36,964,1772
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1027,5,11,457,134,16,22,23,658,112,5,3,1,4,6,5,4,8,1469,0,54,1523,3068
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1028,1,0,81,7,0,3,2,91,11,0,0,0,0,0,0,0,0,195,0,5,200,371
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1029,1,2,59,0,0,2,3,74,4,0,0,0,0,0,1,0,0,145,0,9,154,283
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1030,2,3,259,52,2,13,6,111,5,5,1,0,2,1,0,0,1,461,0,30,491,903
