CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM_PT_MORENA,NAEM,PAN_PRI_PRD_NAEM,PAN_PRI_PRD,PAN_PRI_NAEM,PAN_PRD_NAEM,PRI_PRD_NAEM,PAN_PRI,PAN_PRD,PAN_NAEM,PRI_PRD,PRI_NAEM,PRD_NAEM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,917,3,20,141,52,438,11,5,2,0,4,1,1,0,0,4,0,0,679,0,17,696,1654
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,918,2,14,87,61,286,4,0,1,0,1,0,1,0,0,2,0,0,457,0,17,474,946
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,919,3,32,181,159,654,10,9,10,0,1,0,0,2,0,3,0,0,1061,0,31,1092,2222
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,920,3,34,240,109,405,3,3,8,1,2,0,0,1,0,3,0,0,809,0,20,829,1763
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,921,2,11,167,31,312,4,9,3,0,1,1,0,1,0,2,1,0,543,0,23,566,1458
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,922,3,30,213,44,379,13,10,6,0,1,1,1,0,0,3,0,1,702,2,26,730,1507
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,923,3,38,218,54,575,16,8,5,3,3,0,0,0,0,4,1,0,925,1,28,954,2009
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,924,4,42,247,64,707,18,9,2,0,1,0,3,2,2,3,2,1,1103,1,39,1143,2714
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,925,4,31,224,65,652,31,5,4,0,1,0,1,1,0,2,2,0,1019,0,40,1059,2596
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,926,7,64,408,132,1223,26,19,3,0,3,2,3,0,0,2,2,0,1887,1,65,1953,3812
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,927,3,12,148,41,510,8,6,2,3,2,0,2,0,0,5,0,0,739,0,29,768,1660
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,928,2,23,88,62,431,6,11,4,1,0,1,1,1,0,2,1,1,633,0,18,651,1475
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,929,3,32,169,62,540,24,10,3,0,4,2,4,0,0,3,0,0,853,0,31,884,1960
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,930,3,36,146,66,547,12,6,2,0,0,1,5,0,0,2,0,1,824,1,36,861,1952
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,931,4,39,241,66,722,16,16,2,0,2,2,4,2,1,2,2,1,1118,0,34,1152,2450
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,932,4,40,259,72,616,17,8,4,0,2,1,1,2,0,2,1,0,1025,0,24,1049,2373
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,933,3,22,221,59,517,17,12,7,0,0,1,5,0,0,1,0,0,862,4,27,893,2148
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,934,4,35,273,62,768,14,8,7,0,1,2,1,0,1,3,0,1,1176,1,36,1213,2622
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,935,2,23,163,57,342,3,4,2,0,1,0,2,1,0,0,0,1,599,0,9,608,1220
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,936,3,80,246,88,599,13,6,2,1,1,1,4,2,0,4,2,0,1049,0,34,1083,2191
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,939,4,31,209,47,617,10,7,8,1,3,0,2,2,0,1,1,0,939,3,28,970,2349
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,940,3,35,203,53,596,28,12,1,0,3,0,2,0,0,1,0,1,935,0,33,968,2192
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,941,4,22,252,82,616,12,11,1,0,2,1,0,1,0,3,1,0,1004,0,28,1032,2264
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,942,4,31,226,62,671,23,17,5,1,1,1,5,1,0,3,1,0,1048,3,30,1081,2400
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,943,3,16,155,68,605,12,3,3,0,0,1,1,1,1,1,0,1,868,0,35,903,2189
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,944,3,26,131,44,508,15,8,4,0,1,0,0,0,0,2,0,0,739,5,27,771,1820
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,945,2,15,119,77,380,5,12,4,0,5,0,1,0,0,0,1,0,619,1,23,643,1403
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,946,3,23,225,45,520,4,10,2,0,1,0,3,0,0,0,1,0,834,0,47,881,2186
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,947,5,41,288,127,952,32,11,11,0,2,1,1,1,0,4,4,1,1476,4,35,1515,3529
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,948,5,34,188,148,786,12,9,5,0,2,0,4,1,0,2,0,0,1191,0,41,1232,3063
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,949,4,23,184,82,615,12,5,3,1,0,0,1,2,0,2,0,0,930,0,26,956,2382
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,950,3,13,106,73,552,10,12,6,0,2,0,2,0,1,1,0,1,779,2,30,811,1843
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,951,4,28,197,147,646,20,5,2,1,1,2,0,0,1,6,0,0,1056,1,39,1096,2942
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,952,4,32,174,148,691,10,6,3,0,2,2,1,2,0,5,0,1,1077,1,29,1107,2562
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,953,3,30,108,117,496,10,3,4,0,4,1,3,0,1,2,1,0,780,0,27,807,1984
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,954,3,13,177,173,316,2,3,2,0,1,1,0,0,0,5,1,1,695,2,17,714,1666
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,955,3,24,191,101,594,11,5,4,0,3,2,0,2,0,2,1,2,942,1,34,977,2154
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,956,3,13,147,72,432,18,6,5,0,2,0,2,1,0,3,0,0,701,1,25,727,1564
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,957,3,37,196,140,488,13,6,2,0,0,1,3,1,0,3,0,0,890,0,17,907,2100
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,958,4,27,184,77,710,16,7,10,0,1,1,2,0,0,1,1,0,1037,1,24,1062,2293
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,959,3,23,165,105,573,9,10,1,1,3,0,1,1,0,1,0,0,893,0,34,927,2138
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,960,4,34,233,78,651,16,7,9,1,5,0,0,0,0,7,0,0,1041,0,41,1082,2475
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,961,4,41,267,105,811,14,17,5,1,2,6,4,1,0,6,0,0,1280,0,40,1320,2889
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,962,4,24,288,88,610,14,14,5,0,4,3,4,1,0,5,1,0,1061,3,18,1082,2444
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,963,4,29,261,108,701,19,8,4,0,1,1,0,0,1,7,0,0,1140,0,36,1176,2627
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,964,4,24,241,43,640,17,10,3,0,1,1,4,0,0,2,1,0,987,0,41,1028,2286
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,965,3,10,148,27,480,29,3,0,0,2,4,1,0,0,2,0,0,706,1,21,728,1683
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,968,4,38,210,51,670,12,12,5,0,3,0,4,1,1,6,0,1,1014,1,40,1055,2319
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,969,4,28,235,78,751,16,5,5,0,1,0,3,0,0,8,7,0,1137,0,38,1175,2705
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,970,3,27,192,86,540,12,15,7,0,1,4,0,1,0,2,0,2,889,0,22,911,2091
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,971,5,35,366,102,914,34,18,5,3,3,0,3,0,0,5,3,1,1492,1,51,1544,3686
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,972,5,44,355,81,927,18,15,2,1,3,0,3,2,0,2,2,3,1458,6,38,1502,3507
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,973,4,26,173,106,623,15,7,1,1,0,0,0,2,0,5,0,2,961,1,41,1003,2408
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,974,12,64,589,533,2063,46,36,13,0,8,3,6,0,0,17,2,2,3382,0,139,3521,8503
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,975,3,25,207,97,516,11,7,5,2,3,2,1,0,0,4,0,0,880,0,37,917,2127
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,976,5,74,450,110,1228,24,24,11,1,1,4,1,2,0,6,1,0,1937,5,61,2003,2947
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,977,5,38,248,189,751,35,14,11,1,2,2,2,1,0,7,0,1,1302,2,55,1359,3038
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,978,3,11,181,79,603,15,6,4,0,0,0,2,0,0,6,0,0,907,1,28,936,2071
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,979,3,18,216,37,566,14,9,2,0,1,1,1,0,0,6,0,0,871,0,28,899,2122
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,980,3,24,172,46,594,39,19,1,0,0,2,0,1,0,2,0,2,902,2,34,938,2196
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,981,4,23,244,63,677,24,11,6,1,1,3,7,1,0,2,1,1,1065,1,42,1108,2617
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,982,4,33,194,53,670,15,5,12,0,1,1,0,2,1,2,1,0,990,1,36,1027,2384
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,983,4,26,211,59,715,19,8,9,1,2,2,4,1,0,2,0,3,1062,1,43,1106,2492
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,984,5,39,273,50,861,23,4,2,0,1,2,3,1,1,6,1,0,1267,1,36,1304,3200
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,985,3,18,184,27,522,28,6,4,0,1,0,0,0,0,4,0,0,794,0,40,834,1918
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,997,3,23,175,35,294,15,4,0,0,0,0,1,0,0,0,0,1,548,0,24,572,1583
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,998,2,26,149,30,399,4,8,0,2,1,0,1,0,0,3,0,0,623,1,21,645,1419
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,999,4,28,303,51,734,21,15,14,0,2,0,2,0,0,2,1,0,1173,1,33,1207,2722
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1000,4,28,232,61,677,29,12,1,0,3,1,5,4,2,2,1,2,1060,2,38,1100,2722
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1001,4,34,243,64,689,18,9,2,1,3,1,6,1,2,5,1,2,1081,0,45,1126,2747
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1002,4,23,248,58,724,35,5,3,1,1,0,0,0,0,6,0,0,1104,1,58,1163,2783
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1003,6,40,278,122,994,33,13,3,1,0,0,1,3,0,10,2,0,1500,1,61,1562,3828
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1004,3,22,278,35,622,19,7,7,1,2,5,3,0,1,4,1,0,1007,0,27,1034,2168
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1005,3,23,196,96,532,34,14,7,2,2,2,3,0,0,6,0,0,917,0,32,949,1915
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1006,4,45,165,76,657,15,10,3,0,3,1,2,2,0,2,0,0,981,0,23,1004,2322
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1007,5,40,283,119,869,18,22,7,0,3,1,2,3,1,9,1,0,1378,3,47,1428,3332
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1008,3,30,165,29,526,12,9,5,0,0,2,1,1,0,0,1,0,781,2,24,807,1920
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1009,4,21,296,94,781,22,17,4,1,3,2,2,1,0,4,2,1,1251,0,43,1294,2991
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1010,4,35,277,64,637,14,8,3,0,1,1,4,1,0,3,0,0,1048,1,46,1095,2704
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1011,4,22,161,65,744,23,7,2,0,3,0,1,0,0,6,1,0,1035,3,36,1074,2626
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1012,4,32,198,193,675,12,10,8,1,1,2,1,0,0,6,1,1,1141,0,27,1168,2480
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1013,4,28,174,111,662,12,6,3,0,2,1,0,2,0,3,0,0,1004,2,29,1035,2382
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1014,3,28,211,237,528,21,11,5,0,0,2,1,0,2,9,0,1,1056,1,28,1085,2224
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1015,3,30,225,104,596,14,5,5,0,2,2,0,0,1,4,2,2,992,3,38,1033,2164
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1016,4,20,270,119,664,15,2,9,0,5,3,3,0,1,7,1,0,1119,0,35,1154,2329
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1028,3,30,139,123,572,19,6,3,1,3,1,0,1,0,1,0,1,900,0,38,938,2170
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1029,4,30,254,192,784,31,13,5,1,2,2,4,0,0,2,1,1,1322,2,27,1351,2871
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1030,4,33,233,96,761,14,11,2,2,2,2,1,1,3,3,2,0,1166,2,39,1207,2774
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1031,4,17,210,143,710,13,15,4,0,1,1,3,0,0,4,1,0,1122,0,31,1153,2788
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1032,4,35,254,64,636,26,12,4,0,7,3,6,1,0,6,0,0,1054,2,43,1099,2414
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1033,3,16,194,66,544,17,10,1,0,1,0,2,0,0,1,0,1,853,2,26,881,2119
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1034,5,33,264,130,721,37,20,3,1,2,1,2,1,1,7,2,1,1226,2,45,1273,3134
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,1061,11,67,583,395,1786,39,34,16,3,4,3,5,3,2,12,2,0,2954,2,91,3047,8179
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,2083,7,104,527,232,1367,23,28,13,2,4,1,7,0,0,12,2,0,2322,2,67,2391,5241
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,2084,2,19,150,29,323,9,5,2,1,2,0,0,0,0,3,2,0,545,0,17,562,1100
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,2085,2,15,118,21,271,6,5,1,0,2,0,0,0,0,1,1,0,441,0,18,459,892
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,2086,4,45,259,127,662,18,20,6,1,3,1,1,0,0,10,1,0,1154,0,34,1188,2582
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,2114,3,28,196,92,551,13,9,1,0,2,0,1,0,0,5,0,0,898,0,27,925,2059
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,2115,2,19,112,28,394,8,1,1,0,0,0,0,0,0,1,0,0,564,1,17,582,1411
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,2116,3,36,181,43,498,6,7,6,0,3,0,4,1,0,2,1,0,788,0,25,813,1961
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,2117,4,37,210,45,571,11,14,2,1,1,0,1,1,1,6,0,0,901,0,37,938,2443
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,2118,4,40,240,87,686,17,2,1,0,0,0,0,0,0,3,1,1,1078,4,18,1100,2812
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,2119,3,17,216,46,536,17,8,1,2,0,1,0,0,0,2,0,1,847,0,31,878,1981
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,2120,3,33,288,44,637,14,10,4,0,0,1,2,1,0,4,4,0,1042,1,30,1073,2139
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,2121,3,25,207,49,561,13,7,5,1,1,4,2,0,0,3,1,0,879,0,21,900,1834
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,5924,2,16,63,20,223,3,12,3,0,0,0,0,0,0,1,0,0,341,0,14,355,995
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,5925,1,7,32,7,104,4,0,0,0,0,1,2,0,0,2,0,0,159,1,6,166,581
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,5926,7,24,213,131,1061,18,18,6,0,2,2,1,0,0,4,0,0,1480,0,40,1520,4964
,15,MEXICO,27,VALLE DE CHALCO SOLIDARIDAD,122,VALLE DE CHALCO SOLIDARIDAD,5927,2,9,173,37,358,9,3,1,0,0,0,1,0,0,1,0,0,592,1,24,617,1294
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4736,3,74,289,7,457,8,18,6,0,1,0,3,0,0,0,0,0,863,1,16,880,1634
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4737,4,76,304,7,802,13,14,4,0,2,2,4,0,0,0,2,0,1230,0,24,1254,2348
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4738,4,57,311,13,728,21,15,6,2,1,2,2,0,1,5,1,0,1165,2,29,1196,2380
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4739,3,67,282,5,544,32,16,5,1,1,0,5,0,0,1,2,0,961,0,39,1000,1825
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4740,4,70,396,23,785,27,29,3,2,2,0,6,0,0,3,2,0,1348,0,41,1389,2647
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4741,4,43,438,22,893,21,17,4,0,3,0,4,0,0,2,2,0,1449,0,37,1486,2723
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4742,4,27,323,14,698,16,6,2,2,1,0,4,1,0,1,1,0,1096,2,25,1123,2365
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4743,4,45,380,21,726,19,13,3,1,0,0,7,0,0,1,1,1,1218,0,38,1256,2473
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4744,3,34,364,16,634,18,8,3,2,3,1,4,0,0,6,1,0,1094,0,36,1130,2204
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4745,4,40,273,13,798,20,12,2,2,2,0,3,1,2,2,0,1,1171,0,39,1210,2485
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4746,2,18,116,6,301,14,9,3,0,0,0,1,0,0,0,1,0,469,0,8,477,807
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4747,2,16,109,6,437,12,8,2,2,0,1,3,0,2,2,0,0,600,3,11,614,1396
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4748,2,14,94,9,274,19,4,1,0,0,1,1,0,0,0,1,0,418,0,20,438,818
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4749,2,17,146,11,366,23,3,1,0,0,0,2,0,0,1,0,0,570,0,15,585,1018
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4750,4,24,269,11,736,19,11,1,0,1,0,3,0,0,1,1,1,1078,0,43,1121,2463
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4751,3,32,185,10,427,19,12,4,2,2,0,2,2,0,1,1,0,699,3,20,722,1586
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4752,3,45,191,5,520,27,6,2,0,1,0,5,0,0,0,1,0,803,0,21,824,1669
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4753,2,47,174,6,349,19,8,1,0,1,2,1,1,1,0,1,0,611,1,18,630,1027
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4754,3,61,270,16,596,19,19,1,0,2,0,0,0,0,0,0,0,984,0,26,1010,2012
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4755,3,21,265,14,529,21,15,0,0,0,1,1,1,0,2,0,0,870,1,21,892,1734
,15,MEXICO,28,AMECAMECA DE JUAREZ,104,TLALMANALCO,4756,2,19,258,24,441,22,9,3,0,1,0,1,0,0,0,0,0,778,0,19,797,1459
,15,MEXICO,28,AMECAMECA DE JUAREZ,15,ATLAUTLA,456,4,21,367,55,867,13,4,4,0,0,0,1,0,0,0,0,0,1332,2,22,1356,2365
,15,MEXICO,28,AMECAMECA DE JUAREZ,15,ATLAUTLA,457,3,20,298,45,486,3,9,2,0,0,2,1,0,0,4,1,0,871,1,10,882,1576
,15,MEXICO,28,AMECAMECA DE JUAREZ,15,ATLAUTLA,458,3,19,443,53,512,18,7,2,0,1,1,4,1,0,2,0,0,1063,0,17,1080,1829
,15,MEXICO,28,AMECAMECA DE JUAREZ,15,ATLAUTLA,459,2,10,258,40,466,8,2,1,0,0,0,4,0,0,0,2,0,791,1,14,806,1406
